timestamp,AIN0,AIN1,AIN2
2025-07-15 14:21:22,7.861388206481934,7.808444023132324,7.8926801681518555
2025-07-15 14:21:23,7.935983657836914,7.882565498352051,7.905718803405762
2025-07-15 14:21:24,7.923656463623047,7.875137805938721,7.882486820220947
2025-07-15 14:21:25,7.925711154937744,7.879799842834473,7.892917633056641
2025-07-15 14:21:26,7.909432888031006,7.867077350616455,7.905323505401611
2025-07-15 14:21:27,7.918994426727295,7.870870590209961,7.894339561462402
2025-07-15 14:21:28,7.913304805755615,7.858780384063721,7.870949745178223
2025-07-15 14:21:29,7.926659107208252,7.8728461265563965,7.887228012084961
2025-07-15 14:21:30,7.927923679351807,7.884778022766113,7.892838478088379
2025-07-15 14:21:31,7.942305564880371,7.892838478088379,7.892759323120117
