timestamp,AIN0,AIN1,AIN2
2025-07-15 14:23:10,7.884146213531494,7.870712757110596,7.931163311004639
2025-07-15 14:23:10,7.897895812988281,7.875690937042236,7.924921035766602
2025-07-15 14:23:10,7.980077266693115,7.926580429077148,7.99019193649292
2025-07-15 14:23:10,8.018086433410645,7.963798999786377,7.983633518218994
2025-07-15 14:23:10,7.983159065246582,7.961507320404053,7.947916030883789
2025-07-15 14:23:10,7.949733257293701,7.966880798339844,7.9622979164123535
2025-07-15 14:23:10,7.955896854400635,7.982211112976074,8.019508361816406
2025-07-15 14:23:10,7.959057807922363,7.98592472076416,8.026383399963379
2025-07-15 14:23:11,7.926580429077148,7.952183246612549,7.99019193649292
2025-07-15 14:23:11,7.916228771209717,7.928950786590576,7.971859455108643
2025-07-15 14:23:11,7.995012283325195,7.9491801261901855,7.989243984222412
2025-07-15 14:23:11,8.009157180786133,7.964273452758789,7.978813171386719
2025-07-15 14:23:11,7.986240863800049,7.969488620758057,7.94902229309082
2025-07-15 14:23:11,7.925631999969482,7.948863983154297,7.933771133422852
2025-07-15 14:23:11,7.929346084594727,7.948153018951416,7.951945781707764
2025-07-15 14:23:11,7.9043755531311035,7.932032585144043,7.969172477722168
2025-07-15 14:23:11,7.886674880981445,7.879799842834473,7.916386604309082
2025-07-15 14:23:12,7.903585433959961,7.863205432891846,7.8880181312561035
2025-07-15 14:23:12,7.96213960647583,7.906508922576904,7.922866344451904
2025-07-15 14:23:12,7.9821319580078125,7.954948902130127,7.9513139724731445
2025-07-15 14:23:12,7.894418716430664,7.9242095947265625,7.921048641204834
2025-07-15 14:23:12,7.8674726486206055,7.907536029815674,7.929425239562988
2025-07-15 14:23:12,7.889914512634277,7.904849529266357,7.953684329986572
2025-07-15 14:23:12,7.917966842651367,7.911803245544434,7.959057807922363
2025-07-15 14:23:12,7.937485218048096,7.889993667602539,7.915043354034424
2025-07-15 14:23:12,7.953921318054199,7.913383960723877,7.921286106109619
2025-07-15 14:23:12,7.970594882965088,7.9513139724731445,7.9639573097229
