timestamp,AIN0,AIN1,AIN2
2025-07-16 10:55:56,6.511475086212158,6.094955921173096,6.754701137542725
2025-07-16 10:55:56,6.993185997009277,6.6996235847473145,7.133052825927734
2025-07-16 10:55:56,6.8810553550720215,6.91408634185791,7.140797138214111
2025-07-16 10:55:56,6.776747703552246,7.037753582000732,7.176909446716309
2025-07-16 10:55:56,6.767660617828369,7.114641189575195,7.1325788497924805
2025-07-16 10:55:57,6.744981288909912,7.153993606567383,7.143483638763428
2025-07-16 10:55:57,6.752725601196289,7.184811592102051,7.192239284515381
2025-07-16 10:55:57,6.868965148925781,7.261066913604736,7.307610034942627
2025-07-16 10:55:57,6.862643718719482,7.284852027893066,7.249134540557861
2025-07-16 10:55:57,6.779987812042236,7.269996166229248,7.238150596618652
