timestamp,AIN0,AIN1,AIN2
2025-07-16 10:01:45,0.9329979419708252,0.6546074748039246,1.0163649320602417
2025-07-16 10:01:45,6.924437999725342,4.178068161010742,6.085631370544434
2025-07-16 10:01:45,7.712117671966553,5.765439033508301,7.050318241119385
2025-07-16 10:01:46,7.812948226928711,6.6456522941589355,7.473790645599365
2025-07-16 10:01:46,7.72160005569458,7.095518112182617,7.5860795974731445
2025-07-16 10:01:46,7.65300989151001,7.4093098640441895,7.671263694763184
2025-07-16 10:01:46,7.660595893859863,7.632227420806885,7.756685256958008
2025-07-16 10:01:46,7.735191822052002,7.726736545562744,7.789083957672119
2025-07-16 10:01:46,7.777863025665283,7.730924606323242,7.768143653869629
2025-07-16 10:01:46,7.78521203994751,7.727605819702148,7.73898458480835
