timestamp,AIN0,AIN1,AIN2
2025-07-15 18:00:14,7.630410194396973,7.581338405609131,7.882486820220947
2025-07-15 18:00:14,7.931637763977051,7.8366546630859375,7.939697742462158
2025-07-15 18:00:14,8.004415512084961,7.926422119140625,7.951787948608398
2025-07-15 18:00:14,8.003862380981445,7.969646453857422,7.972728252410889
2025-07-15 18:00:14,7.9645891189575195,7.945466041564941,7.928318977355957
2025-07-15 18:00:14,7.993826866149902,7.963245868682861,7.963404178619385
2025-07-15 18:00:14,8.052223205566406,7.9996747970581055,8.011685371398926
2025-07-15 18:00:14,8.061073303222656,8.017138481140137,8.017770767211914
2025-07-15 18:00:14,8.025830268859863,7.988295555114746,7.97525691986084
2025-07-15 18:00:15,8.000622749328613,7.995407581329346,7.990113258361816
