timestamp,AIN0,AIN1,AIN2
2025-07-15 17:57:28,7.899318218231201,7.848270416259766,7.839578151702881
2025-07-15 17:57:29,7.8933916091918945,7.841948986053467,7.867867946624756
2025-07-15 17:57:29,7.884857177734375,7.900503635406494,7.9417524337768555
2025-07-15 17:57:29,7.9449920654296875,7.958030700683594,7.97849702835083
2025-07-15 17:57:29,7.931400775909424,7.954553604125977,7.945624351501465
2025-07-15 17:57:29,7.9185991287231445,7.940883159637451,7.9361419677734375
2025-07-15 17:57:29,7.911408424377441,7.942226409912109,7.983633518218994
2025-07-15 17:57:29,7.933297157287598,7.959690093994141,7.999042510986328
2025-07-15 17:57:29,7.9242095947265625,7.915280342102051,7.954395771026611
2025-07-15 17:57:29,7.923340320587158,7.881933689117432,7.916386604309082
